Ax,Ay,Az,Gx,Gy,Gz,Flow_X,Flow_Y,LiDar
-29.66,-25.45,1009.64,4.52,0.49,0,0,0,10
-29.66,-25.45,1009.64,-3.05,-1.1,-7.2,0,0,9
-29.85,-23.62,1012.39,1.59,-6.96,-3.17,0,0,10
-30.03,-23.99,1012.94,-0.49,1.71,-7.32,0,0,10
-30.03,-23.99,1012.94,6.35,1.46,5.62,0,0,9
-29.66,-21.24,1011.66,5.98,-4.64,3.3,0,0,10
-29.66,-21.24,1011.66,1.1,-1.83,3.78,0,1,9
-31.31,-21.61,1009.46,0,-4.27,-5.74,0,0,10
-31.31,-21.61,1009.46,-4.76,-7.2,-6.59,0,0,9
-29.66,-23.07,1008.91,4.27,0.37,10.62,0,0,10
-29.66,-23.07,1008.91,-2.93,1.83,2.81,0,0,10
-29.66,-23.07,1008.91,9.64,-3.42,0.24,0,0,10
-29.66,-23.07,1008.91,5,1.59,2.2,0,0,10
-28.02,-19.78,1011.66,-7.57,-0.37,-6.59,0,0,10
-28.02,-19.78,1011.66,-3.91,1.34,3.3,0,0,10
-27.1,-21.06,1011.66,-1.1,-0.37,4.64,0,0,10
-27.1,-21.06,1011.66,2.93,-0.49,-0.49,0,0,10
-29.85,-19.59,1010.01,2.32,-0.37,-2.08,0,0,10
-29.85,-19.59,1010.01,-0.85,-3.05,7.69,0,0,9
-25.82,-21.24,1011.29,-3.05,-0.49,-8.42,0,0,10
-25.82,-21.24,1011.29,-3.17,0.61,-5.86,0,0,11
-22.52,-21.79,1010.19,-1.46,-2.32,-9.89,0,0,10
-22.52,-21.79,1010.19,-4.27,0.98,-2.56,0,0,10
-25.63,-23.8,1014.22,3.78,-0.98,-7.57,0,0,10
-25.63,-23.8,1014.22,-1.95,-1.46,6.96,0,0,10
-25.82,-19.59,1009.09,3.66,-2.32,-4.03,0,0,9
-25.82,-19.59,1009.09,0.49,-1.34,1.46,0,0,11
-23.99,-19.59,1009.46,6.59,1.83,-2.32,0,0,9
-23.99,-19.59,1009.46,1.1,1.83,0.12,0,0,10
-25.82,-20.87,1010.01,3.54,-1.22,-2.44,0,0,10
-25.82,-20.87,1010.01,1.71,-4.76,-5.49,0,0,10
-26.37,-21.79,1011.29,-2.2,-3.91,2.2,0,0,10
-26.37,-21.79,1011.29,-2.69,-5.13,-6.35,0,0,10
-26.92,-22.52,1011.47,1.71,2.32,6.1,0,0,10
-26.92,-22.52,1011.47,0.12,-1.95,5.86,0,0,10
-26.73,-19.41,1009.83,-2.2,-0.73,1.83,0,0,10
-26.73,-19.41,1009.83,2.56,-0.61,2.08,0,-1,10
-27.1,-17.94,1011.66,-4.64,-2.81,-0.49,0,0,9
-27.1,-17.94,1011.66,-5.98,-2.44,-1.83,0,0,9
-28.38,-22.71,1010.38,6.47,-0.73,1.1,0,0,10
-28.38,-22.71,1010.38,-3.54,-1.46,-0.73,0,0,10
-27.1,-23.07,1011.84,2.93,-0.49,-3.54,0,0,10
-27.1,-23.07,1011.84,1.83,6.35,-9.28,0,0,10
-27.28,-22.16,1011.84,-1.95,-2.56,1.95,0,0,10
-27.28,-22.16,1011.84,-7.45,-3.05,0.12,0,0,10
-27.28,-22.16,1011.84,-2.93,1.34,-2.32,0,0,10
-29.66,-26,1009.46,1.71,-0.85,4.39,0,0,10
-29.66,-26,1009.46,6.35,0.85,-3.3,0,0,10
-28.93,-27.47,1011.84,0,6.84,-0.61,0,0,10
-28.93,-27.47,1011.84,6.71,2.44,1.1,0,1,10
-28.75,-30.03,1010.93,-5,-2.44,-1.83,0,0,10
-28.75,-30.03,1010.93,5.62,4.15,-3.42,0,0,10
-28.75,-30.03,1010.93,-1.95,-3.66,-8.3,0,0,10
-28.75,-30.03,1010.93,-5,-2.93,0.98,0,0,10
-27.83,-28.2,1008.54,-3.91,-3.66,-7.08,0,0,10
-27.83,-28.2,1008.54,1.22,-1.59,2.56,0,0,10
-29.85,-24.72,1008.91,-8.18,-5.37,0,0,0,9
-29.85,-24.72,1008.91,-0.98,3.42,0.37,0,0,9
-26.92,-21.24,1010.56,2.44,1.95,1.46,0,0,9
-26.92,-21.24,1010.56,-1.46,-4.64,-7.45,0,0,9
-27.1,-18.68,1012.57,0,1.1,6.35,0,0,10
-27.1,-18.68,1012.57,0.98,-2.2,-2.93,0,0,10
-29.11,-19.23,1012.76,1.46,-7.32,-5.62,0,0,10
-29.11,-19.23,1012.76,4.39,-2.32,7.45,0,0,10
-28.02,-17.4,1010.56,-2.56,-0.49,1.71,0,0,10
-28.02,-17.4,1010.56,-0.24,4.39,-7.32,0,0,10
-26.73,-19.41,1011.29,8.42,5.37,5.62,0,0,10
-26.73,-19.41,1011.29,-1.34,5.74,7.69,0,0,10
-25.09,-20.51,1009.83,5.13,4.39,7.57,0,0,10
-25.09,-20.51,1009.83,3.3,-5.49,-0.73,0,0,10
-23.62,-20.69,1011.84,-8.42,4.27,1.95,0,0,10
-23.62,-20.69,1011.84,-3.17,-4.88,1.83,0,0,11
-24.54,-23.99,1010.01,0.49,-6.96,12.7,0,0,9
-24.54,-23.99,1010.01,-0.61,4.39,3.78,0,0,10
-24.54,-24.54,1009.83,-4.03,-1.46,-1.95,0,0,10
-24.54,-24.54,1009.83,0.85,0.24,5.25,0,0,9
-24.54,-24.54,1009.83,5.13,-4.64,1.83,0,0,10
-24.54,-24.54,1009.83,1.22,7.2,1.83,0,0,10
-26.73,-23.25,1009.64,1.83,1.1,4.15,0,0,9
-26.73,-23.25,1009.64,-4.88,-0.49,-9.03,0,0,10
-24.54,-23.25,1012.57,0.37,-0.85,11.84,0,0,9
-24.54,-23.25,1012.57,-4.76,-0.37,9.16,0,0,10
-27.83,-24.9,1012.39,2.08,-3.91,-4.88,0,0,10
-27.83,-24.9,1012.39,2.93,6.47,4.27,0,0,10
-28.2,-23.99,1010.38,3.05,1.22,2.69,0,0,10
-28.2,-23.99,1010.38,-1.1,-6.23,4.03,0,0,10
-28.56,-23.07,1012.39,-2.44,-2.32,1.46,0,0,9
-30.03,-24.17,1012.94,1.46,3.3,-3.3,0,0,10
-30.03,-24.17,1012.94,-2.32,1.71,-6.84,0,-1,11
-32.23,-24.17,1011.47,0.73,2.69,-4.64,0,0,10
-32.23,-24.17,1011.47,1.95,1.59,-2.93,0,0,11
-31.86,-25.09,1011.11,-4.39,3.42,2.32,0,0,9
-31.86,-25.09,1011.11,3.91,0.98,2.93,0,0,11
-31.86,-25.09,1011.11,-3.91,-7.57,-9.64,0,0,9
-31.86,-25.09,1011.11,-1.1,5.86,-13.18,0,0,10
-31.86,-25.09,1011.11,-0.12,0.85,0.98,0,0,9
-31.86,-25.09,1011.11,-6.84,3.54,-3.66,0,0,10
-31.49,-23.07,1010.74,1.34,-2.2,0.98,0,0,11
-31.49,-23.07,1010.74,-2.56,4.76,0.85,0,0,9
-29.85,-20.32,1012.39,-1.95,0,-0.49,0,0,10
-29.85,-20.32,1012.39,0.49,-0.73,2.08,0,0,10
-28.2,-19.78,1013.31,5,5.13,-6.59,0,0,10
-28.2,-19.78,1013.31,1.83,-1.1,-2.08,0,0,9
-25.45,-18.13,1014.4,-0.61,-0.37,1.95,0,0,10
-25.45,-18.13,1014.4,-2.93,7.45,7.81,0,0,10
-25.27,-19.04,1012.76,-6.84,2.2,-1.59,0,0,9
-25.27,-19.04,1012.76,2.69,2.56,7.45,0,0,9
-24.17,-19.23,1010.93,-1.46,-7.93,-1.83,0,0,10
-24.17,-19.23,1010.93,0.24,3.42,1.34,0,0,10
-21.79,-20.14,1011.11,-1.59,-2.32,-9.16,0,0,10
-21.79,-20.14,1011.11,2.32,-4.88,-1.1,0,0,9
-21.61,-20.69,1009.64,1.71,2.81,5.98,0,0,9
-21.61,-20.69,1009.64,2.32,0.61,7.45,0,0,9
-19.78,-21.61,1010.01,-8.79,-0.49,-9.4,0,0,10
-19.78,-21.61,1010.01,-1.83,0.73,-4.27,0,0,9
-22.16,-22.34,1012.02,4.39,-2.08,7.93,0,0,10
-22.16,-22.34,1012.02,1.83,-2.44,-1.46,0,0,10
-25.45,-21.97,1011.47,-2.56,6.1,-14.28,0,0,9
-25.45,-21.97,1011.47,0.61,3.78,5.86,0,0,8
-26,-21.42,1010.56,-0.12,1.95,-2.81,0,0,10
-26,-21.42,1010.56,-5.25,1.34,4.52,0,0,10
-25.63,-26,1010.56,-1.22,4.52,-2.08,0,0,10
-25.63,-26,1010.56,-1.22,-2.08,-2.81,0,0,11
-28.56,-24.17,1010.38,8.54,0.12,7.08,0,0,10
-28.56,-24.17,1010.38,0.24,1.71,2.81,0,0,10
-32.23,-22.34,1012.94,-3.3,3.78,-0.37,0,0,9
-32.23,-22.34,1012.94,-1.1,-1.46,-8.18,0,0,10
-31.68,-23.07,1011.47,0.49,-1.1,8.06,0,0,10
-30.21,-22.89,1011.84,0,4.88,4.64,0,0,10
-30.21,-22.89,1011.84,-4.88,5.13,-0.85,0,0,10
-29.3,-22.89,1010.38,3.78,-1.34,-2.81,0,0,10
-29.3,-22.89,1010.38,0,7.81,3.54,0,0,9
-30.4,-22.16,1012.39,1.83,-5.86,-4.03,0,0,10
-30.4,-22.16,1012.39,2.44,3.05,-2.44,0,0,11
-30.4,-22.16,1012.39,-0.73,2.08,4.03,0,0,10
-30.4,-22.16,1012.39,-2.08,-4.03,-0.98,0,0,10
-30.4,-22.16,1012.39,-3.3,-1.1,-0.98,0,0,10
-30.4,-22.16,1012.39,-6.23,-1.83,-8.79,0,0,9
-28.75,-23.44,1010.38,5.49,-2.93,2.56,0,0,9
-28.75,-23.44,1010.38,4.76,2.2,6.71,0,0,9
-25.82,-21.61,1010.19,2.69,4.76,8.06,0,0,9
-25.82,-21.61,1010.19,6.71,-7.2,-7.08,0,0,10
-25.27,-24.54,1010.56,2.69,0.24,-1.59,0,0,10
-25.27,-24.54,1010.56,1.22,1.1,1.71,0,0,11
-27.47,-24.35,1012.76,0,1.1,1.46,0,0,11
-27.47,-24.35,1012.76,1.83,-0.49,-4.52,0,0,10
-26.18,-22.71,1011.47,3.54,-1.59,6.35,0,0,10
-26.18,-22.71,1011.47,5,0,3.54,0,0,10
-22.52,-23.44,1010.01,0.49,-5.98,0.37,0,0,10
-22.52,-23.44,1010.01,0,8.18,-12.57,0,0,9
-23.99,-22.16,1010.56,-1.95,-1.83,-5.86,0,0,10
-23.99,-22.16,1010.56,-3.42,0.12,2.56,0,0,10
-25.63,-20.87,1010.38,2.2,0.24,5.74,0,0,10
-25.63,-20.87,1010.38,0.37,-7.32,3.17,0,0,10
-25.82,-19.96,1010.56,-1.95,4.03,0.85,0,0,11
-25.82,-19.96,1010.56,-0.98,2.2,0.61,0,0,10
-26.92,-16.48,1010.19,2.81,2.44,2.81,0,0,10
-26.92,-16.48,1010.19,-1.71,6.35,-5.37,0,0,11
-26,-20.14,1010.01,-4.15,3.66,1.83,0,0,10
-26,-20.14,1010.01,-0.12,3.78,-6.96,0,1,9
-25.45,-17.03,1010.93,-2.56,-1.1,-4.64,0,0,9
-25.45,-17.03,1010.93,3.78,-3.66,-3.78,0,0,11
-27.1,-18.68,1011.47,0.37,-7.57,2.69,0,0,10
-27.1,-18.68,1011.47,-3.78,2.56,0.85,0,0,10
-27.83,-21.61,1012.39,-4.88,2.2,-4.52,0,0,10
-27.83,-21.61,1012.39,4.76,1.46,-1.34,0,0,9
-29.48,-20.32,1010.74,-3.66,1.71,-3.05,0,0,10
-29.48,-20.32,1010.74,-6.84,-0.24,6.71,0,0,10
-29.48,-21.06,1012.21,0,1.83,3.42,0,0,10
-27.28,-23.07,1011.66,1.34,1.34,1.59,0,-1,10
-27.28,-23.07,1011.66,1.22,-1.71,-5.86,0,0,9
-26.18,-22.52,1012.21,0.98,-0.73,-0.37,0,0,9
-26.18,-22.52,1012.21,4.88,-0.49,-7.32,0,0,10
-26.55,-24.35,1009.09,-2.93,-1.1,5,0,0,10
-26.55,-24.35,1009.09,4.76,-5.98,2.08,0,0,9
-26.55,-24.35,1009.09,-2.44,-4.76,-7.08,0,0,10
-26.55,-24.35,1009.09,2.56,2.93,-1.83,0,0,10
-26.55,-24.35,1009.09,3.54,0,-4.03,0,0,10
-26.55,-24.35,1009.09,2.69,3.66,4.52,0,0,11
-29.85,-25.27,1012.39,-2.81,5.98,5.13,0,0,10
-29.85,-25.27,1012.39,-6.23,2.56,-6.23,0,0,10
-29.3,-25.63,1012.21,-3.66,1.83,-2.93,0,1,10
-29.3,-25.63,1012.21,7.57,3.42,0,0,0,10
-28.2,-22.16,1012.57,6.35,-0.85,4.03,0,0,9
-28.2,-22.16,1012.57,-6.47,2.69,1.1,0,0,10
-28.56,-22.89,1011.84,-5.74,-3.78,0.37,0,0,11
-28.56,-22.89,1011.84,-0.85,5,-3.78,0,0,9
-27.83,-21.97,1012.02,1.34,-7.93,2.08,0,-1,9
-27.83,-21.97,1012.02,-2.08,3.17,1.95,0,0,10
-24.72,-20.87,1011.66,-1.59,0.61,-4.64,0,0,10
-24.72,-20.87,1011.66,6.71,0.24,0.73,0,0,11
-24.35,-20.51,1010.74,6.23,-5.13,9.16,0,0,11
-24.35,-20.51,1010.74,-0.98,2.2,8.54,0,0,10
-22.16,-20.69,1012.57,-3.05,1.22,1.34,0,0,9
-22.16,-20.69,1012.57,-3.05,-1.59,-2.32,0,0,10
-24.54,-21.79,1013.31,-4.03,0.85,3.91,0,0,10
-24.54,-21.79,1013.31,2.44,8.54,-1.22,0,0,10
-24.17,-22.52,1013.12,0.12,-0.12,-2.2,0,0,10
-24.17,-22.52,1013.12,-3.3,-0.49,-4.76,0,0,11
-26.37,-20.14,1008.36,-4.52,3.3,-7.32,0,0,11
-26.37,-20.14,1008.36,4.39,-0.73,-10.5,0,0,10
-25.45,-18.68,1010.93,0.85,5.74,-1.1,0,1,11
-25.45,-18.68,1010.93,1.83,0.24,1.34,0,0,9
-27.1,-22.16,1011.66,3.91,-3.17,4.03,0,0,10
-27.1,-22.16,1011.66,-1.46,-2.56,0.37,0,0,10
-28.93,-20.32,1010.74,0.98,0.61,-2.93,0,0,10
-28.93,-20.32,1010.74,-2.08,-0.12,-8.91,0,0,11
-29.3,-19.96,1013.12,-1.34,3.17,2.81,0,0,10
-29.3,-19.96,1013.12,7.57,3.91,2.69,0,0,10
-27.65,-20.32,1012.02,-3.3,6.59,-0.98,0,0,11
-29.3,-20.51,1009.83,-7.57,-0.49,0.73,0,0,10
-29.3,-20.51,1009.83,-5,-0.24,-4.52,0,0,10
-29.66,-23.8,1009.09,-5.37,-0.37,-4.03,0,0,10
-29.66,-23.8,1009.09,-0.24,0.49,-4.64,0,0,10
-29.11,-27.1,1008.54,3.54,1.22,-3.42,0,0,10
-29.11,-27.1,1008.54,2.81,-0.73,-4.52,0,0,10
-27.47,-26.37,1011.47,0.85,0.12,-1.22,0,0,10
-27.47,-26.37,1011.47,-4.39,-0.49,-9.52,0,0,10
-27.47,-26.37,1011.47,2.44,-0.37,3.91,0,0,10
-27.47,-26.37,1011.47,1.83,0.12,-5.86,0,0,10
-25.45,-26.92,1009.64,3.17,-1.1,-2.32,0,0,10
-25.45,-26.92,1009.64,2.32,-0.85,3.91,0,0,10
-27.83,-25.82,1012.02,7.57,-3.17,2.69,0,0,11
-27.83,-25.82,1012.02,-0.12,3.05,0.49,0,0,10
-26.73,-25.09,1011.84,-0.73,-1.1,-3.42,0,0,10
-26.73,-25.09,1011.84,-0.24,-0.37,-9.28,0,0,9
-24.72,-21.24,1011.66,-1.46,-4.76,0.98,0,0,10
-24.72,-21.24,1011.66,-0.73,-5,-6.23,0,0,10
-25.27,-20.14,1011.66,3.66,-0.85,-9.4,0,0,9
-25.27,-20.14,1011.66,-0.49,2.69,0.98,0,0,9
-27.1,-21.97,1008.91,5.86,0.24,5.98,0,0,9
-27.1,-21.97,1008.91,-0.24,2.08,0.12,0,0,9
-26.18,-21.06,1011.29,3.17,-3.3,2.08,0,0,10
-26.18,-21.06,1011.29,2.69,0.98,2.56,0,0,11
-28.38,-20.87,1012.76,2.2,-0.12,0.73,0,0,9
-28.38,-20.87,1012.76,-2.44,2.08,-2.69,0,0,9
-27.65,-19.78,1012.21,4.52,3.91,-4.52,0,0,10
-27.65,-19.78,1012.21,4.76,-3.42,5.25,0,0,10
-25.82,-17.76,1012.94,-1.95,-5,-1.71,0,0,10
-25.82,-17.76,1012.94,-3.78,6.96,0.85,0,0,10
-26.92,-20.51,1010.93,-2.08,2.44,-0.37,0,0,10
-26.92,-20.51,1010.93,-2.08,-0.98,-11.11,0,0,9
-25.82,-20.69,1008.36,3.3,0.98,3.78,0,-1,10
-25.82,-20.69,1008.36,-5.98,-7.57,-15.01,0,0,10
-24.35,-22.34,1010.38,0.85,-1.59,4.03,0,0,10
-24.35,-22.34,1010.38,-5.13,-2.2,-4.76,0,0,9
-25.09,-20.14,1011.11,-0.85,-2.44,-4.27,0,0,10
-25.09,-20.14,1011.11,5.98,4.52,4.03,0,0,10
-26,-17.58,1013.31,-1.95,-3.05,-5.37,0,0,10
-26,-17.58,1013.31,7.57,5.49,10.74,0,0,10
-27.47,-21.06,1011.84,-1.83,0.24,-10.86,0,0,10
-27.47,-21.06,1011.84,-0.98,2.44,-5.98,0,0,8
-27.47,-21.06,1011.84,4.64,-2.69,0,0,0,9
-27.47,-21.42,1010.19,0,-0.49,7.69,0,0,9
-27.47,-21.42,1010.19,1.59,0,-3.17,0,0,9
-26.55,-24.72,1008.91,-2.93,4.76,0.12,0,0,10
-26.55,-24.72,1008.91,-0.37,-0.61,-1.34,0,0,10
-27.1,-25.09,1010.19,-2.2,-4.39,-12.08,0,0,10
-27.1,-25.09,1010.19,2.81,0.49,1.1,0,0,9
-27.1,-25.09,1010.19,3.78,0.73,3.3,0,0,10
-27.1,-25.09,1010.19,3.66,4.39,-3.91,0,0,10
-26.55,-26,1009.83,-2.32,0.73,0.73,0,0,10
-26.55,-26,1009.83,-0.98,0.61,5.98,0,0,10
-28.2,-25.27,1011.84,7.2,-0.98,-4.03,0,0,10
-28.2,-25.27,1011.84,-3.54,0.37,4.39,0,0,9
-27.1,-24.9,1011.84,-2.2,-6.47,2.2,0,0,10
-27.1,-24.9,1011.84,5.74,-1.83,-3.3,0,0,9
-28.93,-24.54,1013.31,1.71,5,9.4,0,0,9
-28.93,-24.54,1013.31,5.86,6.71,4.03,0,0,10
-27.47,-23.25,1010.93,-0.73,2.81,-2.2,0,1,10
-27.47,-23.25,1010.93,-0.24,-0.61,2.56,0,0,10
-26.55,-23.8,1009.09,-1.95,2.69,0.49,0,0,10
-26.55,-23.8,1009.09,-3.91,0.12,-4.88,0,0,10
-28.56,-23.44,1011.29,-2.93,-5.49,0,0,0,10
-28.56,-23.44,1011.29,4.03,0.24,-4.88,0,0,10
-27.83,-22.16,1010.19,-5.62,2.69,1.71,0,0,10
-27.83,-22.16,1010.19,0,-0.61,5.74,0,0,10
-29.3,-23.62,1008.91,-1.59,-0.98,1.95,0,0,10
-29.3,-23.62,1008.91,2.2,2.81,7.08,0,0,10
-28.38,-19.04,1013.12,-3.42,3.05,-9.4,0,0,10
-28.38,-19.04,1013.12,2.08,-0.85,0,0,-1,11
-26.92,-21.61,1010.01,5.62,-2.69,1.46,0,0,10
-26.92,-21.61,1010.01,2.2,3.05,6.35,0,0,10
-26.92,-21.61,1010.01,-0.12,-4.88,-4.64,0,0,10
-26.92,-21.61,1010.01,-4.88,3.66,-3.66,0,0,10
-26,-20.32,1010.74,4.39,1.22,-0.37,0,0,10
-26,-20.32,1010.74,-0.37,-2.69,-5.37,0,0,10
-25.45,-18.13,1011.66,-3.78,2.08,-8.67,0,0,10
-25.45,-18.13,1011.66,-0.24,-5,4.88,0,0,10
-27.83,-21.61,1012.94,-2.2,-1.22,-9.28,0,0,11
-27.83,-21.61,1012.94,-2.69,-1.1,0.24,0,0,9
-25.45,-22.34,1009.09,0,-4.15,-1.1,0,0,9
-25.45,-22.34,1009.09,4.52,7.93,6.84,0,0,10
-25.45,-22.34,1009.09,2.93,5.37,4.27,0,0,10
-28.2,-23.44,1012.21,3.78,5.13,0.85,0,0,10
-28.2,-23.44,1012.21,3.05,-2.08,7.57,0,0,10
-29.11,-24.54,1011.11,-4.15,-2.32,-4.27,0,1,9
-29.11,-24.54,1011.11,2.93,-4.27,5.49,0,0,10
-26.73,-22.34,1010.93,-2.81,2.93,-4.88,0,0,10
-26.73,-22.34,1010.93,2.32,6.1,1.59,0,0,10
-26.73,-22.34,1010.93,-5.86,5.37,7.08,0,0,9
-26.73,-22.34,1010.93,-1.22,-0.73,0.12,0,0,10
-28.56,-22.34,1011.47,2.32,4.03,0.49,0,0,10
-28.56,-22.34,1011.47,-0.85,2.08,-3.05,0,0,10
-29.85,-24.72,1009.28,3.3,4.15,1.34,0,0,10
-29.85,-24.72,1009.28,5.74,-1.34,7.81,0,0,10
-29.66,-26.55,1010.19,2.93,4.76,-2.56,0,0,10
-29.66,-26.55,1010.19,-1.95,-1.71,0.98,0,0,10
-30.03,-24.9,1010.38,4.64,-5.25,2.32,0,0,10
-30.03,-24.9,1010.38,2.2,-3.05,14.65,0,0,10
-30.21,-24.9,1008.73,4.27,-3.3,0.98,0,0,10
-30.21,-24.9,1008.73,2.56,3.42,-4.52,0,0,10
-27.1,-24.9,1010.19,-1.22,-1.95,-1.95,0,0,9
-27.1,-24.9,1010.19,0.24,-1.46,3.17,0,-1,9
-28.38,-23.07,1011.29,0.85,1.71,1.59,0,0,10
-28.38,-23.07,1011.29,5.25,2.44,3.05,0,0,10
-28.56,-22.52,1012.76,2.69,-4.76,7.81,0,0,10
-28.56,-22.52,1012.76,-0.98,4.03,7.32,0,0,10
-27.28,-24.54,1010.38,4.03,3.05,-12.21,0,0,11
-27.28,-24.54,1010.38,2.93,0.37,-13.79,0,0,9
-26,-21.79,1010.93,2.44,-3.54,4.39,0,0,10
-26,-21.79,1010.93,1.59,-1.46,-6.23,0,0,10
-28.38,-21.79,1010.01,-1.59,-0.85,-3.78,0,0,10
-28.38,-21.79,1010.01,-0.37,5,-1.1,0,0,10
-28.38,-21.79,1010.01,1.83,-5.74,-1.46,0,0,10
-28.38,-21.79,1010.01,1.95,-3.54,2.2,0,0,10
-27.47,-18.86,1010.01,-0.73,2.56,-4.27,0,0,10
-27.47,-18.86,1010.01,3.91,0.98,-4.39,0,0,9
-27.1,-21.61,1009.46,-3.66,0.85,-0.12,0,0,9
-27.1,-21.61,1009.46,0,-1.83,2.08,0,0,9
-26,-18.31,1010.56,1.95,5.86,-4.27,0,0,11
-26,-18.31,1010.56,-1.95,-6.71,-2.2,0,0,10
-23.44,-24.72,1010.74,-2.69,0.61,-3.78,0,0,11
-23.44,-24.72,1010.74,0.85,-8.06,-0.85,0,0,10
-25.45,-25.09,1010.19,-0.85,-4.03,2.93,0,0,10
-23.62,-23.8,1010.01,5.37,-3.05,-11.35,0,0,11
-23.62,-23.8,1010.01,2.44,0.98,5.86,0,0,11
-23.44,-22.89,1011.47,-3.3,3.66,2.32,0,0,10
-23.44,-22.89,1011.47,0.24,-1.34,3.54,0,0,10
-26.18,-26.55,1009.64,7.45,-1.71,-9.52,0,0,10
-26.18,-26.55,1009.64,1.71,-4.39,4.27,0,0,10
-26.18,-26.55,1009.64,0.12,-2.56,-3.91,0,0,10
-26.18,-26.55,1009.64,1.1,-0.98,9.89,0,0,10
-26.18,-26.55,1009.64,-2.08,-5,-0.49,0,0,11
-26.18,-26.55,1009.64,1.34,-5.49,-3.78,0,0,10
-30.03,-23.07,1012.21,3.66,-1.95,-3.42,0,0,10
-30.03,-23.07,1012.21,-2.2,0.49,-7.57,0,0,10
-30.58,-22.89,1011.29,-1.83,0.85,-1.83,0,0,10
-30.58,-22.89,1011.29,-3.17,-6.1,4.76,0,0,10
-30.94,-24.35,1009.64,4.03,5.13,-2.81,0,0,11
-30.94,-24.35,1009.64,3.3,3.42,0.12,0,0,10
-33.33,-22.71,1010.56,1.46,-4.27,3.05,0,0,10
-33.33,-22.71,1010.56,-0.24,-2.08,-8.42,0,0,10
-29.66,-25.09,1011.84,1.22,0.85,2.81,0,0,10
-29.66,-25.09,1011.84,9.03,0.73,9.28,0,0,10
-28.56,-25.27,1011.29,0.37,0.61,-9.77,0,0,10
-28.56,-25.27,1011.29,0.37,0.98,1.34,0,0,10
-29.11,-25.82,1008.91,-0.37,4.52,2.93,0,0,10
-29.11,-25.82,1008.91,4.27,-1.1,3.91,0,0,10
-27.83,-21.24,1011.84,4.64,5.86,0.73,0,1,10
-27.83,-21.24,1011.84,0.49,-6.35,-9.16,0,0,10
-28.56,-23.07,1011.84,3.66,2.81,8.18,0,0,11
-28.56,-23.07,1011.84,2.44,1.59,0.37,0,0,10
-28.75,-23.07,1010.56,-2.69,5.62,0,0,0,10
-28.75,-23.07,1010.56,-4.64,0.85,-8.06,0,0,10
-26.73,-20.51,1011.29,-1.83,0.98,1.1,0,0,9
-26.73,-20.51,1011.29,4.15,-3.17,-3.05,0,0,10
-26.92,-19.41,1012.21,-1.34,3.42,-2.93,0,0,11
-26.92,-19.41,1012.21,-1.1,-1.34,-3.54,0,0,10
-25.09,-19.04,1010.01,-4.88,-2.81,1.59,0,0,9
-25.09,-19.04,1010.01,5.49,0.98,3.05,0,0,10
-28.2,-18.86,1012.21,2.56,0.49,-6.84,0,0,9
-28.2,-18.86,1012.21,-1.1,0,1.22,0,0,10
-26.55,-18.49,1012.57,2.56,-5,1.83,0,0,9
-26.55,-18.49,1012.57,5.74,1.95,-0.85,0,0,10
-23.44,-18.49,1011.84,4.15,-0.12,-2.32,0,0,11
-24.9,-20.32,1011.11,1.71,-5.62,1.46,0,0,10
-24.9,-20.32,1011.11,-2.93,5.98,4.88,0,0,11
-24.54,-21.61,1011.47,-5.25,-0.12,-2.2,0,-1,10
-24.54,-21.61,1011.47,-3.42,3.05,0.98,0,0,9
-23.99,-21.79,1011.47,-0.37,1.22,2.93,0,0,10
-23.99,-21.79,1011.47,2.69,1.46,1.95,0,0,10
-23.99,-21.79,1011.47,-2.93,-4.27,11.96,0,0,10
-23.99,-21.79,1011.47,1.1,-2.93,6.59,0,0,10
-23.99,-21.79,1011.47,5.37,2.93,-3.42,0,0,10
-23.99,-21.79,1011.47,-0.85,2.93,1.59,0,0,10
-26.73,-22.16,1011.47,0,-3.17,-5.37,0,0,10
-26.73,-22.16,1011.47,0,6.35,-7.45,0,0,10
-30.94,-23.25,1011.29,0.85,-7.08,-4.27,0,0,10
-30.94,-23.25,1011.29,0.24,-1.83,0.98,0,0,11
-30.76,-22.34,1009.28,1.34,1.59,3.17,0,1,10
-30.76,-22.34,1009.28,-2.81,3.17,1.83,0,0,10
-28.38,-21.61,1010.93,9.4,2.2,3.05,0,0,10
-28.38,-21.61,1010.93,3.91,3.42,-2.69,0,0,10
-29.3,-22.34,1011.47,2.2,5.86,0.85,0,0,10
-29.3,-22.34,1011.47,-5.74,4.03,3.91,0,0,10
-30.58,-23.44,1012.02,-3.05,2.08,-2.2,0,-1,10
-30.58,-23.44,1012.02,1.95,6.35,9.28,0,0,10
-32.04,-25.63,1010.38,3.17,-0.85,-2.93,0,0,10
-32.04,-25.63,1010.38,1.59,1.46,-9.28,0,0,10
-31.13,-26.55,1010.56,-3.42,-7.81,-5.13,0,0,10
-31.13,-26.55,1010.56,6.47,2.32,-1.95,0,0,9
-29.66,-26.18,1012.39,3.78,-2.2,5.62,0,0,11
-29.66,-26.18,1012.39,-0.98,-3.54,-6.23,0,0,10
-26.37,-23.8,1009.83,3.78,1.71,-3.66,0,0,10
-26.37,-23.8,1009.83,-2.93,-1.95,-2.56,0,0,10
-26.55,-27.28,1008,2.32,6.71,-7.81,0,0,11
-26.55,-27.28,1008,2.56,5.13,-8.54,0,0,10
